Banco;ID;Emp;Tipo;Regra;Descricao;Debito;D-Terc;D-C/C;Credito;C-Terc;C-C/C;Historico;Debito;D-Terc;D-C/C;Credito;C-Terc;C-C/C;Historico;
237;12801;9999;D;COM;TED D RECEBIDA;1191201;;;#BCO;;;TED D RECEBIDA;;;;;;;;
237;4170;9999;C;COM;TED DEVOLVIDA*;#BCO;;;1191101;;;TED DEVOLVIDA*;;;;;;;;
237;1306;9999;D;COM;TED DIF.TITUL.CC H.BANK DEST.;1191201;;;#BCO;;;TED DIF.TITUL.CC H.BANK DEST.;21624;;;11529;;;Pagto.T�tulo - #DES[31|30];
237;787;1069;D;COM;TED TRANS ELET DISP*DEST.3A CALCADOS E CONFECCOES LTDA;1191301;;;#BCO;;;TED TRANS ELET DISP*DEST.3A CALCADOS E CONFECCOES LTDA;;;;;;;;
237;1328;9999;D;COM;TED TRANSF ELET DISP;1191201;;;#BCO;;;TED TRANSF ELET DISP;;;;;;;;
237;951;1029;D;COM;TED TRANSF ELET DISP * DEST;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST;;;;;;;;
237;615;1069;D;COM;TED TRANSF ELET DISP * DEST.3A CALCADOS E CONFECCOES LT;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.3A CALCADOS E CONFECCOES LT;;;;;;;;
237;717;1022;D;COM;TED TRANSF ELET DISP * DEST.AGUIA SHOES CALCADOS E CONF;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.AGUIA SHOES CALCADOS E CONF;;;;;;;;
237;739;1026;D;COM;TED TRANSF ELET DISP * DEST.BERSHA CALCADOS E CONFECCOE;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.BERSHA CALCADOS E CONFECCOE;;;;;;;;
237;39;9999;D;COM;TED TRANSF ELET DISP * DEST.DSCON;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.DSCON;;;;;;;;
237;144;9999;D;COM;TED TRANSF ELET DISP * DEST.FLDA COMERCIO E CONFECCAO A;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.FLDA COMERCIO E CONFECCAO A;;;;;;;;
237;125;9999;D;COM;TED TRANSF ELET DISP * DEST.FLDA COMERCIO E CONFECCAO D;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.FLDA COMERCIO E CONFECCAO D;;;;;;;;
237;101;9999;D;COM;TED TRANSF ELET DISP * DEST.MONIQUE CALCADOS E CONFECCO;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.MONIQUE CALCADOS E CONFECCO;;;;;;;;
237;67;9999;D;COM;TED TRANSF ELET DISP * DEST.NOBELPACK;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.NOBELPACK;;;;;;;;
237;69;9999;D;COM;TED TRANSF ELET DISP * DEST.NOBELPLAST EMBALAGENS LTDA;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.NOBELPLAST EMBALAGENS LTDA;;;;;;;;
237;518;1169;D;COM;TED TRANSF ELET DISP * DEST.RODANDO LEGAL - SERVICOS E;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.RODANDO LEGAL - SERVICOS E;;;;;;;;
237;519;1169;D;COM;TED TRANSF ELET DISP * DEST.RODANDO LEGAL - SERVICOS E;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.RODANDO LEGAL - SERVICOS E;;;;;;;;
237;1086;0994;D;COM;TED TRANSF ELET DISP * DEST.SCREENS DO BRASIL FILTRAGEM;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.SCREENS DO BRASIL FILTRAGEM;;;;;;;;
237;1200;1235;D;COM;TED TRANSF ELET DISP * DEST.WOLLAUTO ADM E LOCACAO LTDA;1191301;;;#BCO;;;TED TRANSF ELET DISP * DEST.WOLLAUTO ADM E LOCACAO LTDA;;;;;;;;
237;3465;1152;D;COM;TED-TRANSF ELET DISPON;1191301;;;#BCO;;;TED-TRANSF ELET DISPON;;;;;;;;
237;676;1152;D;COM;TED-TRANSF ELET DISPON DEST;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST;;;;;;;;
237;6275;1576;D;COM;TED-TRANSF ELET DISPON DEST. ENG REDE T L EPP;1191201;;;#BCO;;;TED-TRANSF ELET DISPON DEST. ENG REDE T L EPP;;;;;;;;
237;6273;1576;D;COM;TED-TRANSF ELET DISPON DEST. PETROBRAS DISTRIBUID;1191201;;;#BCO;;;TED-TRANSF ELET DISPON DEST. PETROBRAS DISTRIBUID;;;;;;;;
237;1242;1022;D;COM;TED-TRANSF ELET DISPON DEST.Femac Adm e Empreendimentos;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST.Femac Adm e Empreendimentos;;;;;;;;
237;675;9999;D;COM;TED-TRANSF ELET DISPON DEST.FLDA COMERCIO E CONFECCAO D;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST.FLDA COMERCIO E CONFECCAO D;;;;;;;;
237;53;9999;D;COM;TED-TRANSF ELET DISPON DEST.JOSE MARIA M DUQUE;1191201;;;#BCO;;;TED-TRANSF ELET DISPON DEST.JOSE MARIA M DUQUE;11242;;;11529;;;Pagto.adto.distribui��o de lucros - &NOME29;
237;1259;1028;D;COM;TED-TRANSF ELET DISPON DEST.Lucilia Garcia Quelhas;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST.Lucilia Garcia Quelhas;;;;;;;;
237;1241;1022;D;COM;TED-TRANSF ELET DISPON DEST.Peter Gottschalk;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST.Peter Gottschalk;;;;;;;;
237;595;1069;C;COM;TED-TRANSF ELET DISPON DEST.ROSELI B SENA CALCADOS E CO;#BCO;;;1191301;;;TED-TRANSF ELET DISPON DEST.ROSELI B SENA CALCADOS E CO;;;;;;;;
237;632;1069;D;COM;TED-TRANSF ELET DISPON DEST.ROSELI B SENA CALCADOS E CO;1191301;;;#BCO;;;TED-TRANSF ELET DISPON DEST.ROSELI B SENA CALCADOS E CO;;;;;;;;
237;4246;9999;C;COM;TED-TRANSF ELET DISPON OFICIO ;#BCO;;;12112;;;TED-TRANSF ELET DISPON OFICIO ;;;;;;;;
237;4245;9999;D;COM;TED-TRANSF ELET DISPON OFICIO ;12112;;;#BCO;;;TED-TRANSF ELET DISPON OFICIO ;;;;;;;;
237;166;9999;C;COM;TED-TRANSF ELET DISPON REMET.;#BCO;;;1191101;;;TED-TRANSF ELET DISPON REMET.;11531;;;11211;048113;;Recebimento - #DES[30|30];
237;3859;9999;C;COM;TED-TRANSF ELET DISPON REMET.AGUIA SHOES CALC CON;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.AGUIA SHOES CALC CON;;;;;;;;
237;4652;9999;C;COM;TED-TRANSF ELET DISPON REMET.ANTONIO C NASC S CAL;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.ANTONIO C NASC S CAL;;;;;;;;
237;10224;9999;C;COM;TED-TRANSF ELET DISPON REMET.BANCO SANTANDER - CE;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.BANCO SANTANDER - CE;;;;;;;;
237;4016;9999;C;COM;TED-TRANSF ELET DISPON REMET.BANCO SANTANDER S.A.;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.BANCO SANTANDER S.A.;;;;;;;;
237;4074;9999;C;COM;TED-TRANSF ELET DISPON REMET.CRISTIANA O M CALC C;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.CRISTIANA O M CALC C;;;;;;;;
237;11025;9999;C;COM;TED-TRANSF ELET DISPON REMET.DAMIAO L O CALC CONF;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.DAMIAO L O CALC CONF;;;;;;;;
237;12638;2195;C;COM;TED-TRANSF ELET DISPON REMET.EMPOLI A C G F LTDA.;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.EMPOLI A C G F LTDA.;;;;;;;;
237;12325;1486;D;COM;TED-TRANSF ELET DISPON REMET.EUROLUCE COMERCIO IM;#BCO;;;1191101;;;TED-TRANSF ELET DISPON REMET.EUROLUCE COMERCIO IM;;;;;;;;
237;154;9999;C;COM;TED-TRANSF ELET DISPON REMET.FLDA COM C A V D. LTD;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.FLDA COM C A V D. LTD;;;;;;;;
237;129;9999;D;COM;TED-TRANSF ELET DISPON REMET.FLDA COM C A V D. LTD;1191301;;;#BCO;;;TED-TRANSF ELET DISPON REMET.FLDA COM C A V D. LTD;;;;;;;;
237;153;9999;C;COM;TED-TRANSF ELET DISPON REMET.FLDA COMERCIO C. ART;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.FLDA COMERCIO C. ART;;;;;;;;
237;4169;9999;C;COM;TED-TRANSF ELET DISPON REMET.H.P. CALCADOS E CONF;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.H.P. CALCADOS E CONF;;;;;;;;
237;4624;9999;C;COM;TED-TRANSF ELET DISPON REMET.H.P.CALC CONFEC LTDA;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.H.P.CALC CONFEC LTDA;;;;;;;;
237;10776;9999;C;COM;TED-TRANSF ELET DISPON REMET.HM CALCADOS E CONFEC;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.HM CALCADOS E CONFEC;;;;;;;;
237;5799;9999;C;COM;TED-TRANSF ELET DISPON REMET.LUCICLEIDE CALC E CO;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.LUCICLEIDE CALC E CO;;;;;;;;
237;10358;9999;C;COM;TED-TRANSF ELET DISPON REMET.LUCICLEIDE CALCADOS;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.LUCICLEIDE CALCADOS;;;;;;;;
237;10769;9999;C;COM;TED-TRANSF ELET DISPON REMET.MONIQUE CALCADOS E C;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.MONIQUE CALCADOS E C;;;;;;;;
237;10663;9999;C;COM;TED-TRANSF ELET DISPON REMET.NIC CALCADOS CONFECC;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.NIC CALCADOS CONFECC;;;;;;;;
237;374;0136;C;COM;TED-TRANSF ELET DISPON REMET.NOBELPLAST EMBALAGENS LTDA;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.NOBELPLAST EMBALAGENS LTDA;;;;;;;;
237;6101;9999;C;COM;TED-TRANSF ELET DISPON REMET.REINALDO FRANCO;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.REINALDO FRANCO;;;;;;;;
237;3175;1169;C;COM;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R;;;;;;;;
237;1126;1169;C;COM;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R LTDA;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R LTDA;;;;;;;;
237;1125;1169;C;COM;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R. L;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.RODANDO LEGAL S T R. L;;;;;;;;
237;4705;9999;C;COM;TED-TRANSF ELET DISPON REMET.ROSELI B SENA CALC E;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.ROSELI B SENA CALC E;;;;;;;;
237;165;9999;C;COM;TED-TRANSF ELET DISPON REMET.SA BRASILEIRA R. MA;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.SA BRASILEIRA R. MA;;;;;;;;
237;6149;9999;C;COM;TED-TRANSF ELET DISPON REMET.SAINT CARLO C A LTDA;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.SAINT CARLO C A LTDA;;;;;;;;
237;11588;9999;C;COM;TED-TRANSF ELET DISPON REMET.SANTANDER CAPITALIZA;#BCO;;;1191101;;;TED-TRANSF ELET DISPON REMET.SANTANDER CAPITALIZA;11531;;;11814;;;Recebimento - SANTANDER CAPITALIZA;
237;10367;9999;C;COM;TED-TRANSF ELET DISPON REMET.SERENA KAY CALCADOS;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.SERENA KAY CALCADOS;;;;;;;;
237;6250;9999;C;COM;TED-TRANSF ELET DISPON REMET.SKULL SPINE AND BONE;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.SKULL SPINE AND BONE;;;;;;;;
237;4267;1169;D;COM;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;1191201;;;#BCO;;;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;;;;;;;;
237;4263;1169;D;COM;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;1191201;;;#BCO;;;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;;;;;;;;
237;4262;1169;D;COM;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;1191201;;;#BCO;;;TED-TRANSF ELET DISPON REMET.SSG SUPORTE G E S LT;;;;;;;;
237;3675;1235;C;COM;TED-TRANSF ELET DISPON REMET.WOLLAUTO ADM E LOCAC;#BCO;;;1191301;;;TED-TRANSF ELET DISPON REMET.WOLLAUTO ADM E LOCAC;;;;;;;;
237;3172;1235;C;COM;TED-TRANSF ELET DISPON REMET.WOLLAUTO ADM E LOCAC;;;;;;;TED-TRANSF ELET DISPON REMET.WOLLAUTO ADM E LOCAC;;;;;;;;
237;4;9999;D;COM;TED-TRANSF***;1191201;;;#BCO;;;TED-TRANSF***;11242;;;11529;;;Pagto.adto.distribui��o de lucros -  &NOME29;
237;743;9999;D;COM;TITULO DE CAPITALIZACAO;1191201;;;#BCO;;;TITULO DE CAPITALIZACAO;11814;;;11529;;;Pagto.T�tulo de Capitaliza��o;
237;614;1069;D;COM;TITULO DE CAPITALIZACAO;1191201;;;#BCO;;;TITULO DE CAPITALIZACAO;11814;;;11529;;;Pagto.T�tulo de Capitaliza��o;
237;134;9999;D;COM;TITULO RECEBIDO MENOR;5713003;;;#BCO;;;TITULO RECEBIDO MENOR;;;;;;;;
237;28;9999;C;COM;TRANSF AUTORIZ ENTRE AGS;#BCO;;;1191101;;;TRANSF AUTORIZ ENTRE AGS;11531;;;11211;151299;;Recebimento NF N� 000000 &NOME26;
237;2087;9999;C;COM;TRANSF C/CORR ;#BCO;;;1191101;;;TRANSF C/CORR ;;;;;;;;
237;11591;9999;C;COM;TRANSF C/CORR PARA C.COR;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR;11531;;;11211;048113;;Recebimento - #DES[26|30];
237;6196;9999;D;COM;TRANSF C/CORR PARA C.COR BRUNO RODRIGUES DE BRITO;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR BRUNO RODRIGUES DE BRITO;11531;;;11211;048113;;TRANSF C/CORR PARA C.COR BRUNO RODRIGUES DE BRITO;
237;3013;1430;C;COM;TRANSF C/CORR PARA C.COR DIEGO SIMAO DA SILVA;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR DIEGO SIMAO DA SILVA;;;;;;;;
237;1735;1169;C;COM;TRANSF C/CORR PARA C.COR FLAVIO FELIX DOS SANTOS;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR FLAVIO FELIX DOS SANTOS;;;;;;;;
237;949;1067;C;COM;TRANSF C/CORR PARA C.COR FLDA COMERCIO E CONFECCAO A. V.;#BCO;;;1191301;;;TRANSF C/CORR PARA C.COR FLDA COMERCIO E CONFECCAO A. V.;;;;;;;;
237;1592;663;C;COM ;TRANSF C/CORR PARA C.COR J&J COMERCIO VAREJISTA DE CHOCOL;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR J&J COMERCIO VAREJISTA DE CHOCOL;;;;;;;;
237;1594;0663;C;COM;TRANSF C/CORR PARA C.COR J&J COMERCIO VAREJISTA DE CHOCOL;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR J&J COMERCIO VAREJISTA DE CHOCOL;;;;;;;;
237;3031;1152;C;COM;TRANSF C/CORR PARA C.COR JOSE ANTONIO DE JESUS RODRIGUES;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR JOSE ANTONIO DE JESUS RODRIGUES;;;;;;;;
237;3030;1152;D;COM;TRANSF C/CORR PARA C.COR JOSE ANTONIO DE JESUS RODRIGUES;1191201;;;#BCO;;;TRANSF C/CORR PARA C.COR JOSE ANTONIO DE JESUS RODRIGUES;;;;;;;;
237;1593;663;C;COM;TRANSF C/CORR PARA C.COR JOSELHA JOAQUIM DO NASCIMENTO;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR JOSELHA JOAQUIM DO NASCIMENTO;;;;;;;;
237;1595;0663;C;COM;TRANSF C/CORR PARA C.COR JOSELHA JOAQUIM DO NASCIMENTO;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR JOSELHA JOAQUIM DO NASCIMENTO;;;;;;;;
237;1686;1169;C;COM;TRANSF C/CORR PARA C.COR JOSIVALDO HORACIO GOMES;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR JOSIVALDO HORACIO GOMES;;;;;;;;
237;3019;1430;C;COM;TRANSF C/CORR PARA C.COR JOSUE SANTOS DE SOUZA;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR JOSUE SANTOS DE SOUZA;;;;;;;;
237;1845;1169;C;COM;TRANSF C/CORR PARA C.COR LUCIANA DA SILVA MUNIZ;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR LUCIANA DA SILVA MUNIZ;;;;;;;;
237;1685;1169;C;COM;TRANSF C/CORR PARA C.COR LUIZ GONCALVES NETO;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR LUIZ GONCALVES NETO;;;;;;;;
237;3014;1430;C;COM;TRANSF C/CORR PARA C.COR LUIZ MARINHO DE LIMA;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR LUIZ MARINHO DE LIMA;;;;;;;;
237;159;9999;C;COM;TRANSF C/CORR PARA C.COR NOBELPACK EMBALAGENS E LOGISTICA;#BCO;;;1191301;;;TRANSF C/CORR PARA C.COR NOBELPACK EMBALAGENS E LOGISTICA;;;;;;;;
237;1330;9999;C;COM;TRANSF C/CORR PARA C.COR OLIBRAS TELECOMUNICACOES LTDA;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR OLIBRAS TELECOMUNICACOES LTDA;;;;;;;;
237;1687;1169;C;COM;TRANSF C/CORR PARA C.COR REGINA CELIA DOS REIS ALMEIDA;#BCO;;;1191101;;;TRANSF C/CORR PARA C.COR REGINA CELIA DOS REIS ALMEIDA;;;;;;;;
237;3010;1430;C;COM;TRANSF CC AUTOAT Charles Santos de Oliveira;#BCO;;;1191301;;;TRANSF CC AUTOAT Charles Santos de Oliveira;;;;;;;;
237;3171;9999;C;COM;TRANSF CC PARA CC ;#BCO;;;1191101;;;TRANSF CC PARA CC ;11531;;;11211;048113;;Recebimento - #DES[22|31];
237;43;9999;D;COM;TRANSF CC PARA CC;1191301;;;#BCO;;;TRANSF CC PARA CC;11242;;;11529;;;Pagto.t�tulo - Diversos;
237;12452;9999;C;COM;TRANSF CC PARA CC PJ;#BCO;;;1191101;;;TRANSF CC PARA CC PJ;;;;;;;;
237;6144;9999;D;COM;TRANSF CC PARA CC PJ;1191201;;;#BCO;;;TRANSF CC PARA CC PJ;21624;;;11529;;;Pagto.T�tulo - #DES[22|31];
237;12654;1986;D;COM;TRANSF CC PARA CC PJ COPPERAF MATERIA PRIMA LTD;1191301;;;#BCO;;;TRANSF CC PARA CC PJ COPPERAF MATERIA PRIMA LTD;;;;;;;;
237;12653;1986;C;COM;TRANSF CC PARA CC PJ COPPERAF MATERIA PRIMA LTDA;#BCO;;;1191301;;;TRANSF CC PARA CC PJ COPPERAF MATERIA PRIMA LTDA;;;;;;;;
237;44;9999;D;COM;TRANSF CC PARA CC PJ DS CONSULTORIA;1191301;;;#BCO;;;TRANSF CC PARA CC PJ DS CONSULTORIA;11242;;;11529;;;Pagto.empr�stimo  - &NOME22;
237;52;9999;C;COM;TRANSF CC PARA CC PJ DSCON SOLUCOES TECNOLOGICAS LTDA;#BCO;;;1191301;;;TRANSF CC PARA CC PJ DSCON SOLUCOES TECNOLOGICAS LTDA;11531;;;21547;;;Recebimento de empr�stimo  - &NOME22;
237;11630;0607;D;COM;TRANSF CC PARA CC PJ ELSON LUIZ POSSI;1191301;;;#BCO;;;TRANSF CC PARA CC PJ ELSON LUIZ POSSI;11242;;;11529;;;Adto Distribui��o de Lucros;
237;152;9999;C;COM;TRANSF CC PARA CC PJ FLDA COMERCIO E CONFECCAO;#BCO;;;1191301;;;TRANSF CC PARA CC PJ FLDA COMERCIO E CONFECCAO;;;;;;;;
237;151;9999;D;COM;TRANSF CC PARA CC PJ FLDA COMERCIO E CONFECCAO;1191301;;;#BCO;;;TRANSF CC PARA CC PJ FLDA COMERCIO E CONFECCAO;;;;;;;;
237;4184;9999;D;COM;TRANSF CC PARA CC PJ H.P. CALCADOS E CONFECCOES;1191301;;;#BCO;;;TRANSF CC PARA CC PJ H.P. CALCADOS E CONFECCOES;;;;;;;;
237;373;0136;C;COM;TRANSF CC PARA CC PJ NOBELPLAST EMBALAGENS LTDA;#BCO;;;1191301;;;TRANSF CC PARA CC PJ NOBELPLAST EMBALAGENS LTDA;;;;;;;;
237;3592;1152;D;COM;TRANSF CC PARA CC PJ OLIBRAS TELECOMUNICACOES L;1191301;;;#BCO;;;TRANSF CC PARA CC PJ OLIBRAS TELECOMUNICACOES L;;;;;;;;
237;3591;1152;C;COM;TRANSF CC PARA CC PJ OLIBRAS TELECOMUNICACOES LTDA;#BCO;;;1191301;;;TRANSF CC PARA CC PJ OLIBRAS TELECOMUNICACOES LTDA;;;;;;;;
237;164;9999;D;COM;TRANSF CC PARA CC PJ S.A. BRASILEIRA DE ROLAMEN;1191301;;;#BCO;;;TRANSF CC PARA CC PJ S.A. BRASILEIRA DE ROLAMEN;;;;;;;;
237;6068;9999;D;COM;TRANSF CC PARA CC PJ SAINT CARLO COMERCIO DE AL;1191301;;;#BCO;;;TRANSF CC PARA CC PJ SAINT CARLO COMERCIO DE AL;;;;;;;;
237;6070;9999;C;COM;TRANSF CC PARA CC PJ SAINT CARLO COMERCIO DE ALIMEN;#BCO;;;1191301;;;TRANSF CC PARA CC PJ SAINT CARLO COMERCIO DE ALIMEN;;;;;;;;
237;6142;9999;D;COM;TRANSF CC PARA CC PJ SAINT CARLO FESTAS E EVENT;1191301;;;#BCO;;;TRANSF CC PARA CC PJ SAINT CARLO FESTAS E EVENT;;;;;;;;
237;6151;9999;C;COM;TRANSF CC PARA CC PJ SAINT CARLO FESTAS E EVENTOS L;#BCO;;;1191301;;;TRANSF CC PARA CC PJ SAINT CARLO FESTAS E EVENTOS L;;;;;;;;
237;12461;2150;C;COM;TRANSF CC PARA CC PJ SHOCK METAIS NAO FERROSOS;#BCO;;;1191301;;;TRANSF CC PARA CC PJ SHOCK METAIS NAO FERROSOS;;;;;;;;
237;12462;2150;D;COM;TRANSF CC PARA CC PJ SHOCK METAIS NAO FERROSOS;1191301;;;#BCO;;;TRANSF CC PARA CC PJ SHOCK METAIS NAO FERROSOS;;;;;;;;
237;640;1069;D;COM;TRANSF CC PARA CC PJ THAIS GALVAO SOARES;1191301;;;#BCO;;;TRANSF CC PARA CC PJ THAIS GALVAO SOARES;;;;;;;;
237;11586;9999;D;COM;TRANSF CC PARA CP PJ;1191201;;;#BCO;;;TRANSF CC PARA CP PJ;21624;;;11529;;;Pagto.T�tulo - #DES[22|31];
237;6162;9999;D;COM;TRANSF CC PARA CP PJ CHRISTIANE GASPAR COSTA;1191301;;;#BCO;;;TRANSF CC PARA CP PJ CHRISTIANE GASPAR COSTA;;;;;;;;
237;10366;9999;D;COM;TRANSF CC PARA CP PJ DANIELA SANTOS MARTINS PEREIRA;1191301;;;#BCO;;;TRANSF CC PARA CP PJ DANIELA SANTOS MARTINS PEREIRA;;;;;;;;
237;6067;9999;D;COM;TRANSF CC PARA CP PJ HECTOR MENDIZABAL COELHO;1191301;;;#BCO;;;TRANSF CC PARA CP PJ HECTOR MENDIZABAL COELHO;;;;;;;;
237;6103;9999;D;COM;TRANSF CC PARA CP PJ JAKSON DE SOUSA CAMELO;1191301;;;#BCO;;;TRANSF CC PARA CP PJ JAKSON DE SOUSA CAMELO;;;;;;;;
237;10360;9999;D;COM;TRANSF CC PARA CP PJ WWILSON NECIVAL DOS SANTOS JUN;1191301;;;#BCO;;;TRANSF CC PARA CP PJ WWILSON NECIVAL DOS SANTOS JUN;;;;;;;;
237;161;9999;C;COM;TRANSF CP AUTOAT;#BCO;;;1191101;;;TRANSF CP AUTOAT;;;;;;;;
237;12560;9999;C;COM;TRANSF CP PARA CC PJ ;1191101;;;#BCO;;;TRANSF CP PARA CC PJ ;;;;;;;;
237;1214;0663;C;COM;TRANSF CP PARA CC PJ NOBELPACK EMBALAGENS E LOGISTICA;#BCO;;;1191301;;;TRANSF CP PARA CC PJ NOBELPACK EMBALAGENS E LOGISTICA;;;;;;;;
237;12682;9999;C;COM;TRANSF CP PARA CC PJ TRANSFERENCIA;#BCO;;;1191301;;;TRANSF CP PARA CC PJ TRANSFERENCIA;;;;;;;;
237;132;9999;C;COM;TRANSF ENTRE AG CHQ/DINH;#BCO;;;1191101;;;TRANSF ENTRE AG CHQ/DINH;;;;;;;;
237;26;9999;C;COM;TRANSF ENTRE AGENC DINH;#BCO;;;1191101;;;TRANSF ENTRE AGENC DINH;11531;;;11211;151299;;Recebimento NF N� 000000 &NOME25;
237;2050;9999;D;COM;TRANSF FDOS DOC-E H BANK;1191201;;;#BCO;;;TRANSF FDOS DOC-E H BANK;11522;;;11529;;;Pagto.transf. Fdos;
237;47;9999;D;COM;TRANSF FDOS DOC-E H BANK DEST.;1191201;;;#BCO;;;TRANSF FDOS DOC-E H BANK DEST.;11242;;;11529;;;Pagto.t�tulo - &NOME31;
237;1131;0994;D;COM;TRANSF FDOS DOC-E H BANK DEST.SCREENS DO BRASIL FILTRAGEM;1191301;;;#BCO;;;TRANSF FDOS DOC-E H BANK DEST.SCREENS DO BRASIL FILTRAGEM;;;;;;;;
237;2847;9999;D;COM;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;1191201;;;#BCO;;;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;;;;;;;;
237;2837;1169;D;COM;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;1191201;;;#BCO;;;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;;;;;;;;
237;2842;1169;D;COM;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;1191201;;;#BCO;;;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;;;;;;;;
237;2832;1169;D;COM;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;1191201;;;#BCO;;;TRANSF FONE FACIL PERS Ana Lucia da Silva Guerra;;;;;;;;
237;2189;9999;C;COM;TRANSF FONE FACIL PERS Ana Maria Esteves;#BCO;;;1191101;;;TRANSF FONE FACIL PERS Ana Maria Esteves;;;;;;;;
237;2338;9999;C;COM;TRANSF FONE FACIL PERS Angela Alves Moreira;#BCO;;;1191101;;;TRANSF FONE FACIL PERS Angela Alves Moreira;;;;;;;;
237;1571;1169;C;COM;TRANSF FONE FACIL PERS Ariana Cristina dos Anjos M da S;#BCO;;;1191101;;;TRANSF FONE FACIL PERS Ariana Cristina dos Anjos M da S;;;;;;;;
237;1734;1169;C;COM;TRANSF FONE FACIL PERS Arlene Valeria do Nascimento;#BCO;;;1191101;;;TRANSF FONE FACIL PERS Arlene Valeria do Nascimento;;;;;;;;
